episode,sample_mean,Expected SARSA,Risk-aware Q-learning
3578,331.2,342.7,319.7
3579,324.7,319.7,329.7
3580,330.2,330.7,329.7
3581,320.2,320.7,319.7
3582,337.2,353.7,320.7
3583,331.2,341.7,320.7
3584,324.7,328.7,320.7
3585,326.2,330.7,321.7
3586,361.7,389.7,333.7
3587,336.2,320.7,351.7
3588,320.7,320.7,320.7
3589,324.7,319.7,329.7
3590,339.7,359.7,319.7
3591,325.2,320.7,329.7
3592,361.2,368.7,353.7
3593,341.2,361.7,320.7
3594,320.7,321.7,319.7
3595,364.2,368.7,359.7
3596,360.7,360.7,360.7
3597,340.2,359.7,320.7
3598,342.7,365.7,319.7
3599,319.2,319.7,318.7
3600,325.7,321.7,329.7
3601,300.7,281.7,319.7
3602,361.7,359.7,363.7
3603,319.7,319.7,319.7
3604,325.2,319.7,330.7
3605,371.7,363.7,379.7
3606,319.7,319.7,319.7
3607,335.7,320.7,350.7
3608,319.7,318.7,320.7
3609,345.7,369.7,321.7
3610,351.2,319.7,382.7
3611,325.7,330.7,320.7
3612,364.7,368.7,360.7
3613,346.7,371.7,321.7
3614,340.7,359.7,321.7
3615,325.2,329.7,320.7
3616,344.7,358.7,330.7
3617,358.2,365.7,350.7
3618,330.7,331.7,329.7
3619,323.2,320.7,325.7
3620,349.2,378.7,319.7
3621,338.7,318.7,358.7
3622,320.7,320.7,320.7
3623,342.7,359.7,325.7
3624,341.7,361.7,321.7
3625,340.2,320.7,359.7
3626,320.2,320.7,319.7
3627,352.7,346.7,358.7
3628,319.7,319.7,319.7
3629,342.2,339.7,344.7
3630,350.7,380.7,320.7
3631,334.7,349.7,319.7
3632,345.2,359.7,330.7
3633,344.2,329.7,358.7
3634,329.7,319.7,339.7
3635,319.7,319.7,319.7
3636,337.7,357.7,317.7
3637,345.2,360.7,329.7
3638,391.7,400.7,382.7
3639,359.7,359.7,359.7
3640,345.2,369.7,320.7
3641,339.7,358.7,320.7
3642,350.2,359.7,340.7
3643,327.2,319.7,334.7
3644,344.2,368.7,319.7
3645,338.7,358.7,318.7
3646,319.7,319.7,319.7
3647,335.2,329.7,340.7
3648,346.2,370.7,321.7
3649,347.2,359.7,334.7
3650,349.7,360.7,338.7
3651,325.7,329.7,321.7
3652,360.2,360.7,359.7
3653,374.7,359.7,389.7
3654,320.7,320.7,320.7
3655,369.7,379.7,359.7
3656,369.2,330.7,407.7
3657,344.7,369.7,319.7
3658,354.7,369.7,339.7
3659,358.7,388.7,328.7
3660,344.7,359.7,329.7
3661,344.7,329.7,359.7
3662,341.2,361.7,320.7
3663,345.2,370.7,319.7
3664,337.2,333.7,340.7
3665,320.2,319.7,320.7
3666,341.2,320.7,361.7
3667,350.2,369.7,330.7
3668,349.2,377.7,320.7
3669,345.7,360.7,330.7
3670,371.2,389.7,352.7
3671,344.7,320.7,368.7
3672,347.2,359.7,334.7
3673,349.7,378.7,320.7
3674,324.7,319.7,329.7
3675,345.7,371.7,319.7
3676,357.7,338.7,376.7
3677,350.7,360.7,340.7
3678,347.7,330.7,364.7
3679,359.7,359.7,359.7
3680,321.2,321.7,320.7
3681,325.7,330.7,320.7
3682,350.7,321.7,379.7
3683,361.7,358.7,364.7
3684,343.7,329.7,357.7
3685,361.7,364.7,358.7
3686,320.2,318.7,321.7
3687,374.7,379.7,369.7
3688,340.7,321.7,359.7
3689,329.2,319.7,338.7
3690,331.7,343.7,319.7
3691,345.2,350.7,339.7
3692,359.2,359.7,358.7
3693,330.2,320.7,339.7
3694,348.7,330.7,366.7
3695,339.2,358.7,319.7
3696,350.2,369.7,330.7
3697,351.7,359.7,343.7
3698,329.2,328.7,329.7
3699,360.2,358.7,361.7
3700,347.7,340.7,354.7
3701,355.7,370.7,340.7
3702,320.2,319.7,320.7
3703,325.2,319.7,330.7
3704,357.2,358.7,355.7
3705,341.2,361.7,320.7
3706,345.2,369.7,320.7
3707,355.7,361.7,349.7
3708,341.7,361.7,321.7
3709,342.2,319.7,364.7
3710,324.7,319.7,329.7
3711,349.7,379.7,319.7
3712,320.7,320.7,320.7
3713,335.2,339.7,330.7
3714,350.2,340.7,359.7
3715,364.7,343.7,385.7
3716,345.2,361.7,328.7
3717,380.7,360.7,400.7
3718,340.2,360.7,319.7
3719,330.7,320.7,340.7
3720,354.7,390.7,318.7
3721,328.7,331.7,325.7
3722,321.2,321.7,320.7
3723,341.2,320.7,361.7
3724,331.2,321.7,340.7
3725,351.7,359.7,343.7
3726,319.7,319.7,319.7
3727,324.2,318.7,329.7
3728,354.7,387.7,321.7
3729,324.2,319.7,328.7
3730,364.2,368.7,359.7
3731,324.2,319.7,328.7
3732,369.7,369.7,369.7
3733,364.2,349.7,378.7
3734,350.2,359.7,340.7
3735,351.2,340.7,361.7
3736,320.7,320.7,320.7
3737,335.7,330.7,340.7
3738,345.2,320.7,369.7
3739,326.2,320.7,331.7
3740,354.7,359.7,349.7
3741,340.2,359.7,320.7
3742,336.2,350.7,321.7
3743,358.2,360.7,355.7
3744,345.7,360.7,330.7
3745,330.2,330.7,329.7
3746,325.2,319.7,330.7
3747,364.7,369.7,359.7
3748,349.2,329.7,368.7
3749,340.2,360.7,319.7
3750,357.7,372.7,342.7
3751,340.7,359.7,321.7
3752,320.7,320.7,320.7
3753,345.2,359.7,330.7
3754,339.7,358.7,320.7
3755,324.7,319.7,329.7
3756,360.7,400.7,320.7
3757,320.2,318.7,321.7
3758,325.2,320.7,329.7
3759,321.2,320.7,321.7
3760,345.7,360.7,330.7
3761,354.7,388.7,320.7
3762,340.7,361.7,319.7
3763,340.2,359.7,320.7
3764,320.7,320.7,320.7
3765,395.7,420.7,370.7
3766,345.7,360.7,330.7
3767,360.2,360.7,359.7
3768,325.7,320.7,330.7
3769,338.7,358.7,318.7
3770,345.2,370.7,319.7
3771,330.2,340.7,319.7
3772,334.7,339.7,329.7
3773,364.2,388.7,339.7
3774,340.2,360.7,319.7
3775,345.2,370.7,319.7
3776,344.7,358.7,330.7
3777,360.2,359.7,360.7
3778,318.2,321.7,314.7
3779,331.2,321.7,340.7
3780,341.2,321.7,360.7
3781,334.7,318.7,350.7
3782,330.7,339.7,321.7
3783,358.7,320.7,396.7
3784,339.7,358.7,320.7
3785,320.2,320.7,319.7
3786,345.7,320.7,370.7
3787,329.7,339.7,319.7
3788,325.2,320.7,329.7
3789,377.2,395.7,358.7
3790,345.7,331.7,359.7
3791,359.7,388.7,330.7
3792,335.2,319.7,350.7
3793,325.7,320.7,330.7
3794,339.2,357.7,320.7
3795,350.2,379.7,320.7
3796,331.2,320.7,341.7
3797,349.2,368.7,329.7
3798,340.2,320.7,359.7
3799,320.7,320.7,320.7
3800,329.7,339.7,319.7
3801,335.2,350.7,319.7
3802,326.2,330.7,321.7
3803,348.2,330.7,365.7
3804,374.2,379.7,368.7
3805,340.7,360.7,320.7
3806,326.7,321.7,331.7
3807,348.7,377.7,319.7
3808,320.7,320.7,320.7
3809,355.7,390.7,320.7
3810,344.7,369.7,319.7
3811,326.2,331.7,320.7
3812,347.2,319.7,374.7
3813,330.7,340.7,320.7
3814,325.7,330.7,320.7
3815,324.7,329.7,319.7
3816,340.7,321.7,359.7
3817,349.7,368.7,330.7
3818,339.2,359.7,318.7
3819,349.7,358.7,340.7
3820,320.7,321.7,319.7
3821,335.2,320.7,349.7
3822,352.7,320.7,384.7
3823,320.2,318.7,321.7
3824,330.2,320.7,339.7
3825,349.7,359.7,339.7
3826,331.2,341.7,320.7
3827,348.7,341.7,355.7
3828,340.2,359.7,320.7
3829,336.2,349.7,322.7
3830,349.2,358.7,339.7
3831,310.7,300.7,320.7
3832,330.2,318.7,341.7
3833,338.2,329.7,346.7
3834,340.7,319.7,361.7
3835,321.2,320.7,321.7
3836,345.7,331.7,359.7
3837,350.2,359.7,340.7
3838,325.2,320.7,329.7
3839,348.2,336.7,359.7
3840,339.2,358.7,319.7
3841,319.7,319.7,319.7
3842,340.2,318.7,361.7
3843,320.2,319.7,320.7
3844,339.7,319.7,359.7
3845,349.7,319.7,379.7
3846,345.2,359.7,330.7
3847,346.2,331.7,360.7
3848,340.7,359.7,321.7
3849,335.7,339.7,331.7
3850,353.7,331.7,375.7
3851,327.7,334.7,320.7
3852,335.7,341.7,329.7
3853,345.7,330.7,360.7
3854,345.7,320.7,370.7
3855,325.7,320.7,330.7
3856,342.7,360.7,324.7
3857,344.2,367.7,320.7
3858,344.2,368.7,319.7
3859,344.7,319.7,369.7
3860,324.2,319.7,328.7
3861,359.7,358.7,360.7
3862,336.7,320.7,352.7
3863,320.2,320.7,319.7
3864,391.2,423.7,358.7
3865,329.7,329.7,329.7
3866,340.7,360.7,320.7
3867,330.2,319.7,340.7
3868,350.2,359.7,340.7
3869,325.2,320.7,329.7
3870,351.7,382.7,320.7
3871,355.2,344.7,365.7
3872,319.7,318.7,320.7
3873,349.7,328.7,370.7
3874,359.7,360.7,358.7
3875,360.2,359.7,360.7
3876,319.7,318.7,320.7
3877,340.7,319.7,361.7
3878,330.7,320.7,340.7
3879,320.2,319.7,320.7
3880,340.2,320.7,359.7
3881,365.7,409.7,321.7
3882,324.7,319.7,329.7
3883,349.7,358.7,340.7
3884,344.7,369.7,319.7
3885,339.2,359.7,318.7
3886,353.2,366.7,339.7
3887,344.7,368.7,320.7
3888,325.2,330.7,319.7
3889,329.7,319.7,339.7
3890,339.7,358.7,320.7
3891,328.2,330.7,325.7
3892,340.2,360.7,319.7
3893,343.2,358.7,327.7
3894,349.7,330.7,368.7
3895,325.7,330.7,320.7
3896,350.2,330.7,369.7
3897,320.7,320.7,320.7
3898,360.2,359.7,360.7
3899,354.7,379.7,329.7
3900,357.2,354.7,359.7
3901,324.2,321.7,326.7
3902,365.2,330.7,399.7
3903,330.7,319.7,341.7
3904,320.2,319.7,320.7
3905,372.7,378.7,366.7
3906,354.2,367.7,340.7
3907,355.7,390.7,320.7
3908,320.7,321.7,319.7
3909,325.2,329.7,320.7
3910,331.7,321.7,341.7
3911,320.2,319.7,320.7
3912,333.7,333.7,333.7
3913,335.2,320.7,349.7
3914,341.2,360.7,321.7
3915,323.7,320.7,326.7
3916,345.2,329.7,360.7
3917,320.7,320.7,320.7
3918,329.7,339.7,319.7
3919,319.7,319.7,319.7
3920,340.2,358.7,321.7
3921,344.2,359.7,328.7
3922,346.7,318.7,374.7
3923,320.7,321.7,319.7
3924,320.2,319.7,320.7
3925,367.2,360.7,373.7
3926,337.7,355.7,319.7
3927,345.2,329.7,360.7
3928,341.2,360.7,321.7
3929,330.7,339.7,321.7
3930,325.2,319.7,330.7
3931,347.7,320.7,374.7
3932,368.7,385.7,351.7
3933,338.2,346.7,329.7
3934,339.7,359.7,319.7
3935,367.2,355.7,378.7
3936,340.7,359.7,321.7
3937,329.2,328.7,329.7
3938,329.2,339.7,318.7
3939,359.7,359.7,359.7
3940,320.7,320.7,320.7
3941,340.7,320.7,360.7
3942,335.7,350.7,320.7
3943,339.7,358.7,320.7
3944,331.7,327.7,335.7
3945,319.7,319.7,319.7
3946,340.2,359.7,320.7
3947,329.7,339.7,319.7
3948,340.7,360.7,320.7
3949,325.2,319.7,330.7
3950,320.7,320.7,320.7
3951,364.2,358.7,369.7
3952,360.2,360.7,359.7
3953,330.2,320.7,339.7
3954,327.2,318.7,335.7
3955,322.7,319.7,325.7
3956,330.7,340.7,320.7
3957,348.2,360.7,335.7
3958,356.2,391.7,320.7
3959,337.7,355.7,319.7
3960,340.7,320.7,360.7
3961,331.2,342.7,319.7
3962,320.7,320.7,320.7
3963,349.7,359.7,339.7
3964,339.7,360.7,318.7
3965,347.7,364.7,330.7
3966,344.7,369.7,319.7
3967,324.7,329.7,319.7
3968,319.7,319.7,319.7
3969,354.7,388.7,320.7
3970,335.7,342.7,328.7
3971,342.2,324.7,359.7
3972,348.7,369.7,327.7
3973,320.7,321.7,319.7
3974,344.7,359.7,329.7
3975,320.2,320.7,319.7
3976,346.7,359.7,333.7
3977,340.2,359.7,320.7
3978,339.7,320.7,358.7
3979,353.7,328.7,378.7
3980,320.2,320.7,319.7
3981,320.2,319.7,320.7
3982,324.7,329.7,319.7
3983,376.2,359.7,392.7
3984,346.2,330.7,361.7
3985,339.7,359.7,319.7
3986,344.2,328.7,359.7
3987,339.7,320.7,358.7
3988,340.2,360.7,319.7
3989,330.2,339.7,320.7
3990,324.7,318.7,330.7
3991,326.7,321.7,331.7
3992,345.7,329.7,361.7
3993,340.7,361.7,319.7
3994,349.7,379.7,319.7
3995,325.7,330.7,320.7
3996,339.7,318.7,360.7
3997,343.2,329.7,356.7
3998,355.7,390.7,320.7
3999,361.2,401.7,320.7
4000,339.7,358.7,320.7
4001,340.7,360.7,320.7
4002,319.7,319.7,319.7
4003,360.7,361.7,359.7
4004,320.2,320.7,319.7
4005,325.2,330.7,319.7
4006,327.7,329.7,325.7
4007,325.7,320.7,330.7
4008,340.2,359.7,320.7
4009,320.2,320.7,319.7
4010,348.2,370.7,325.7
4011,349.2,378.7,319.7
4012,339.7,359.7,319.7
4013,349.7,320.7,378.7
4014,320.7,320.7,320.7
4015,336.2,350.7,321.7
4016,342.2,319.7,364.7
4017,351.7,329.7,373.7
4018,320.2,319.7,320.7
4019,325.2,320.7,329.7
4020,339.7,359.7,319.7
4021,341.2,361.7,320.7
4022,325.7,330.7,320.7
4023,325.7,321.7,329.7
4024,335.2,339.7,330.7
4025,320.7,319.7,321.7
4026,349.7,379.7,319.7
4027,340.2,358.7,321.7
4028,320.2,319.7,320.7
4029,324.7,319.7,329.7
4030,320.2,319.7,320.7
4031,345.7,320.7,370.7
4032,320.2,319.7,320.7
4033,329.7,339.7,319.7
4034,349.7,379.7,319.7
4035,332.7,345.7,319.7
4036,345.7,361.7,329.7
4037,320.7,320.7,320.7
4038,359.2,350.7,367.7
4039,306.7,320.7,292.7
4040,319.7,319.7,319.7
4041,350.7,360.7,340.7
4042,365.2,358.7,371.7
4043,319.2,319.7,318.7
4044,325.7,320.7,330.7
4045,349.7,358.7,340.7
4046,339.7,359.7,319.7
4047,340.7,360.7,320.7
4048,345.7,360.7,330.7
4049,340.2,359.7,320.7
4050,325.7,329.7,321.7
4051,364.2,369.7,358.7
4052,344.2,358.7,329.7
4053,334.7,320.7,348.7
4054,339.7,359.7,319.7
4055,339.7,320.7,358.7
4056,357.2,350.7,363.7
4057,344.7,358.7,330.7
4058,339.7,319.7,359.7
4059,337.7,344.7,330.7
4060,334.2,327.7,340.7
4061,348.7,319.7,377.7
4062,325.2,321.7,328.7
4063,350.2,360.7,339.7
4064,339.7,359.7,319.7
4065,344.7,369.7,319.7
4066,334.7,319.7,349.7
4067,321.2,321.7,320.7
4068,350.2,369.7,330.7
4069,356.7,392.7,320.7
4070,328.2,326.7,329.7
4071,342.7,325.7,359.7
4072,320.7,320.7,320.7
4073,376.7,348.7,404.7
4074,333.7,347.7,319.7
4075,340.7,360.7,320.7
4076,344.7,330.7,358.7
4077,360.7,359.7,361.7
4078,345.2,359.7,330.7
4079,330.2,329.7,330.7
4080,321.2,321.7,320.7
4081,324.7,328.7,320.7
4082,360.7,360.7,360.7
4083,330.7,321.7,339.7
4084,324.7,319.7,329.7
4085,320.2,319.7,320.7
4086,320.7,319.7,321.7
4087,320.2,319.7,320.7
4088,345.7,369.7,321.7
4089,325.7,330.7,320.7
4090,321.2,321.7,320.7
4091,344.7,368.7,320.7
4092,339.7,320.7,358.7
4093,340.2,359.7,320.7
4094,339.7,318.7,360.7
4095,349.7,359.7,339.7
4096,325.2,330.7,319.7
4097,324.7,329.7,319.7
4098,321.7,321.7,321.7
4099,332.7,339.7,325.7
4100,354.7,369.7,339.7
4101,357.7,355.7,359.7
4102,376.7,412.7,340.7
4103,356.2,392.7,319.7
4104,320.2,320.7,319.7
4105,346.2,361.7,330.7
4106,364.2,358.7,369.7
4107,340.2,320.7,359.7
4108,345.2,369.7,320.7
4109,325.2,330.7,319.7
4110,353.7,387.7,319.7
4111,320.2,320.7,319.7
4112,358.2,386.7,329.7
4113,320.2,319.7,320.7
4114,319.2,318.7,319.7
4115,320.2,319.7,320.7
4116,324.7,329.7,319.7
4117,319.7,319.7,319.7
4118,340.2,359.7,320.7
4119,346.2,370.7,321.7
4120,339.7,349.7,329.7
4121,325.2,319.7,330.7
4122,349.2,368.7,329.7
4123,339.7,359.7,319.7
4124,320.7,319.7,321.7
4125,325.2,330.7,319.7
4126,345.7,360.7,330.7
4127,323.7,318.7,328.7
4128,369.7,359.7,379.7
4129,330.2,320.7,339.7
4130,342.7,359.7,325.7
4131,346.2,330.7,361.7
4132,325.2,320.7,329.7
4133,330.2,319.7,340.7
4134,340.2,321.7,358.7
4135,358.7,361.7,355.7
4136,365.2,359.7,370.7
4137,353.7,378.7,328.7
4138,339.7,358.7,320.7
4139,319.7,319.7,319.7
4140,370.2,379.7,360.7
4141,319.7,318.7,320.7
4142,376.7,387.7,365.7
4143,330.2,340.7,319.7
4144,364.7,329.7,399.7
4145,339.7,359.7,319.7
4146,347.2,353.7,340.7
4147,356.2,340.7,371.7
4148,319.7,319.7,319.7
4149,340.7,321.7,359.7
4150,324.2,328.7,319.7
4151,340.2,349.7,330.7
4152,325.2,329.7,320.7
4153,319.2,319.7,318.7
4154,328.2,331.7,324.7
4155,346.2,320.7,371.7
4156,325.7,330.7,320.7
4157,320.2,320.7,319.7
4158,341.7,362.7,320.7
4159,339.7,320.7,358.7
4160,340.2,319.7,360.7
4161,328.7,329.7,327.7
4162,343.7,337.7,349.7
4163,360.7,389.7,331.7
4164,319.7,319.7,319.7
4165,326.7,334.7,318.7
4166,320.2,320.7,319.7
4167,332.7,344.7,320.7
4168,325.2,320.7,329.7
4169,364.7,379.7,349.7
4170,335.7,330.7,340.7
4171,360.7,360.7,360.7
4172,344.7,330.7,358.7
4173,340.2,358.7,321.7
4174,340.2,319.7,360.7
4175,331.2,330.7,331.7
4176,320.2,321.7,318.7
4177,319.7,319.7,319.7
4178,340.2,359.7,320.7
4179,360.2,379.7,340.7
4180,349.2,378.7,319.7
4181,321.2,319.7,322.7
4182,324.7,329.7,319.7
4183,365.2,360.7,369.7
4184,368.7,359.7,377.7
4185,358.7,359.7,357.7
4186,340.2,319.7,360.7
4187,309.2,319.7,298.7
4188,320.7,320.7,320.7
4189,320.7,319.7,321.7
4190,346.2,372.7,319.7
4191,345.2,320.7,369.7
4192,339.2,358.7,319.7
4193,340.7,330.7,350.7
4194,348.7,367.7,329.7
4195,354.2,328.7,379.7
4196,330.2,330.7,329.7
4197,332.2,333.7,330.7
4198,348.2,376.7,319.7
4199,375.2,379.7,370.7
4200,320.2,319.7,320.7
4201,320.2,319.7,320.7
4202,328.2,319.7,336.7
4203,355.2,389.7,320.7
4204,366.2,369.7,362.7
4205,330.2,340.7,319.7
4206,340.7,360.7,320.7
4207,300.7,319.7,281.7
4208,320.2,319.7,320.7
4209,326.2,331.7,320.7
4210,339.7,360.7,318.7
4211,331.7,343.7,319.7
4212,320.2,320.7,319.7
4213,320.7,320.7,320.7
4214,359.2,359.7,358.7
4215,335.2,320.7,349.7
4216,342.2,319.7,364.7
4217,338.7,318.7,358.7
4218,319.7,319.7,319.7
4219,325.7,320.7,330.7
4220,344.7,369.7,319.7
4221,320.2,320.7,319.7
4222,325.7,321.7,329.7
4223,345.7,321.7,369.7
4224,349.7,378.7,320.7
4225,320.2,318.7,321.7
4226,340.7,360.7,320.7
4227,339.2,349.7,328.7
4228,340.2,359.7,320.7
4229,330.2,320.7,339.7
4230,354.2,318.7,389.7
4231,349.2,369.7,328.7
4232,320.2,320.7,319.7
4233,351.2,361.7,340.7
4234,344.2,369.7,318.7
4235,360.2,359.7,360.7
4236,319.2,318.7,319.7
4237,324.7,319.7,329.7
4238,361.7,361.7,361.7
4239,339.7,330.7,348.7
4240,336.2,329.7,342.7
4241,325.2,319.7,330.7
4242,349.2,318.7,379.7
4243,325.7,330.7,320.7
4244,354.7,330.7,378.7
4245,340.2,360.7,319.7
4246,349.7,338.7,360.7
4247,329.7,329.7,329.7
4248,330.2,320.7,339.7
4249,320.7,321.7,319.7
4250,345.2,369.7,320.7
4251,345.2,370.7,319.7
4252,329.7,329.7,329.7
4253,320.7,320.7,320.7
4254,340.7,361.7,319.7
4255,340.2,359.7,320.7
4256,319.7,319.7,319.7
4257,328.7,326.7,330.7
4258,355.7,360.7,350.7
4259,339.2,358.7,319.7
4260,320.2,320.7,319.7
4261,355.2,349.7,360.7
4262,326.7,320.7,332.7
4263,320.2,319.7,320.7
4264,324.7,319.7,329.7
4265,339.7,358.7,320.7
4266,335.2,330.7,339.7
4267,350.7,360.7,340.7
4268,324.7,329.7,319.7
4269,339.7,358.7,320.7
4270,340.7,359.7,321.7
4271,344.2,321.7,366.7
4272,320.7,320.7,320.7
4273,330.2,340.7,319.7
4274,365.2,359.7,370.7
4275,326.2,320.7,331.7
4276,343.7,355.7,331.7
4277,318.7,318.7,318.7
4278,319.7,319.7,319.7
4279,343.7,361.7,325.7
4280,355.2,348.7,361.7
4281,388.7,388.7,388.7
4282,320.7,319.7,321.7
4283,334.7,338.7,330.7
4284,308.7,296.7,320.7
4285,325.7,330.7,320.7
4286,325.7,320.7,330.7
4287,320.2,319.7,320.7
4288,340.2,320.7,359.7
4289,344.7,319.7,369.7
4290,324.7,329.7,319.7
4291,349.7,339.7,359.7
4292,325.2,330.7,319.7
4293,335.2,319.7,350.7
4294,340.2,359.7,320.7
4295,349.2,357.7,340.7
4296,340.2,359.7,320.7
4297,364.2,368.7,359.7
4298,324.2,328.7,319.7
4299,325.7,329.7,321.7
4300,345.2,370.7,319.7
4301,341.2,361.7,320.7
4302,339.7,330.7,348.7
4303,340.2,359.7,320.7
4304,325.7,320.7,330.7
4305,325.2,329.7,320.7
4306,349.7,337.7,361.7
4307,325.2,320.7,329.7
4308,364.7,359.7,369.7
4309,349.7,350.7,348.7
4310,354.7,388.7,320.7
4311,325.2,368.7,281.7
4312,365.2,360.7,369.7
4313,345.7,370.7,320.7
4314,340.2,359.7,320.7
4315,335.7,330.7,340.7
4316,345.7,360.7,330.7
4317,319.7,320.7,318.7
4318,324.2,319.7,328.7
4319,344.7,369.7,319.7
4320,340.2,320.7,359.7
4321,320.7,320.7,320.7
4322,322.2,319.7,324.7
4323,344.7,358.7,330.7
4324,327.7,320.7,334.7
4325,351.2,382.7,319.7
4326,344.7,367.7,321.7
4327,339.7,358.7,320.7
4328,320.2,319.7,320.7
4329,328.7,321.7,335.7
4330,328.7,336.7,320.7
4331,330.2,329.7,330.7
4332,324.7,318.7,330.7
4333,375.2,340.7,409.7
4334,353.2,340.7,365.7
4335,330.2,330.7,329.7
4336,325.2,330.7,319.7
4337,325.7,320.7,330.7
4338,320.7,321.7,319.7
4339,359.7,359.7,359.7
4340,325.2,330.7,319.7
4341,340.7,360.7,320.7
4342,320.7,319.7,321.7
4343,326.7,320.7,332.7
4344,350.7,351.7,349.7
4345,320.7,319.7,321.7
4346,370.7,378.7,362.7
4347,325.7,320.7,330.7
4348,345.2,359.7,330.7
4349,331.2,320.7,341.7
4350,355.2,361.7,348.7
4351,334.2,330.7,337.7
4352,344.7,369.7,319.7
4353,349.7,368.7,330.7
4354,325.7,330.7,320.7
4355,345.2,360.7,329.7
4356,339.7,358.7,320.7
4357,343.2,356.7,329.7
4358,347.7,319.7,375.7
4359,325.2,329.7,320.7
4360,325.2,329.7,320.7
4361,330.7,320.7,340.7
4362,319.7,319.7,319.7
4363,324.7,329.7,319.7
4364,342.7,355.7,329.7
4365,351.2,361.7,340.7
4366,336.7,351.7,321.7
4367,345.2,319.7,370.7
4368,334.7,319.7,349.7
4369,335.2,350.7,319.7
4370,341.2,361.7,320.7
4371,355.7,380.7,330.7
4372,320.7,319.7,321.7
4373,330.2,320.7,339.7
4374,319.7,319.7,319.7
4375,325.2,320.7,329.7
4376,342.7,365.7,319.7
4377,334.7,330.7,338.7
4378,349.7,377.7,321.7
4379,325.7,330.7,320.7
4380,328.2,329.7,326.7
4381,368.7,395.7,341.7
4382,330.7,340.7,320.7
4383,325.2,329.7,320.7
4384,335.2,350.7,319.7
4385,325.7,330.7,320.7
4386,325.7,330.7,320.7
4387,320.2,320.7,319.7
4388,342.2,358.7,325.7
4389,360.7,360.7,360.7
4390,358.2,397.7,318.7
4391,340.2,359.7,320.7
4392,339.2,358.7,319.7
4393,345.2,359.7,330.7
4394,340.2,359.7,320.7
4395,346.7,333.7,359.7
4396,325.2,329.7,320.7
4397,349.7,378.7,320.7
4398,357.7,356.7,358.7
4399,319.7,319.7,319.7
4400,325.7,330.7,320.7
4401,342.7,359.7,325.7
4402,376.7,434.7,318.7
4403,320.7,320.7,320.7
4404,321.7,321.7,321.7
4405,355.2,368.7,341.7
4406,360.2,359.7,360.7
4407,325.2,320.7,329.7
4408,334.2,329.7,338.7
4409,325.7,329.7,321.7
4410,330.7,330.7,330.7
4411,320.2,321.7,318.7
4412,327.2,319.7,334.7
4413,354.2,360.7,347.7
4414,324.2,329.7,318.7
4415,343.7,348.7,338.7
4416,321.2,321.7,320.7
4417,335.7,330.7,340.7
4418,319.7,319.7,319.7
4419,340.2,349.7,330.7
4420,330.2,330.7,329.7
4421,320.7,319.7,321.7
4422,364.2,368.7,359.7
4423,344.7,320.7,368.7
4424,347.7,359.7,335.7
4425,306.7,331.7,281.7
4426,330.2,320.7,339.7
4427,345.2,360.7,329.7
4428,373.2,359.7,386.7
4429,358.7,366.7,350.7
4430,345.7,320.7,370.7
4431,356.2,357.7,354.7
4432,320.7,319.7,321.7
4433,324.7,320.7,328.7
4434,336.7,352.7,320.7
4435,338.7,319.7,357.7
4436,345.7,319.7,371.7
4437,324.2,319.7,328.7
4438,342.2,349.7,334.7
4439,325.2,320.7,329.7
4440,355.7,330.7,380.7
4441,338.2,345.7,330.7
4442,344.7,329.7,359.7
4443,372.7,365.7,379.7
4444,320.2,320.7,319.7
4445,320.2,320.7,319.7
4446,349.2,358.7,339.7
4447,360.7,361.7,359.7
4448,324.7,319.7,329.7
4449,340.2,359.7,320.7
4450,339.2,318.7,359.7
4451,320.2,319.7,320.7
4452,349.2,319.7,378.7
4453,320.7,319.7,321.7
4454,321.2,320.7,321.7
4455,320.2,320.7,319.7
4456,319.2,319.7,318.7
4457,320.7,320.7,320.7
4458,349.7,360.7,338.7
4459,341.2,361.7,320.7
4460,340.7,359.7,321.7
4461,340.2,360.7,319.7
4462,365.7,390.7,340.7
4463,319.7,320.7,318.7
4464,325.7,330.7,320.7
4465,320.2,319.7,320.7
4466,348.2,331.7,364.7
4467,332.2,342.7,321.7
4468,300.7,280.7,320.7
4469,340.2,358.7,321.7
4470,332.7,319.7,345.7
4471,330.7,340.7,320.7
4472,320.7,320.7,320.7
4473,340.2,359.7,320.7
4474,365.2,370.7,359.7
4475,325.2,329.7,320.7
4476,325.7,330.7,320.7
4477,349.2,329.7,368.7
4478,335.7,340.7,330.7
4479,329.7,338.7,320.7
4480,324.7,320.7,328.7
4481,335.2,341.7,328.7
4482,324.7,329.7,319.7
4483,338.7,319.7,357.7
4484,339.2,357.7,320.7
4485,323.7,320.7,326.7
4486,320.2,320.7,319.7
4487,341.2,361.7,320.7
4488,325.2,329.7,320.7
4489,353.2,360.7,345.7
4490,329.2,330.7,327.7
4491,338.7,346.7,330.7
4492,325.2,320.7,329.7
4493,325.7,330.7,320.7
4494,330.2,319.7,340.7
4495,334.7,350.7,318.7
4496,380.7,360.7,400.7
4497,320.2,320.7,319.7
4498,331.2,340.7,321.7
4499,345.7,369.7,321.7
4500,325.2,330.7,319.7
4501,340.7,360.7,320.7
4502,320.2,319.7,320.7
4503,324.7,328.7,320.7
4504,339.7,359.7,319.7
4505,324.7,319.7,329.7
4506,320.2,319.7,320.7
4507,340.2,359.7,320.7
4508,339.7,319.7,359.7
